flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_hours,route,flight_date
6F007,IndiGo,HYD,MAA,2026-04-19 18:55:41.701,2026-04-19 19:54:41.701,0 days 00:59:00,0.9833333333333333,HYD → MAA,2026-04-19
UK007,Vistara,DEL,HYD,2026-04-19 18:50:41.701,2026-04-19 21:04:41.701,0 days 02:14:00,2.2333333333333334,DEL → HYD,2026-04-19
AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,0 days 04:52:00,4.866666666666666,HYD → MAA,2026-04-19
6F256,IndiGo,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,0 days 00:33:00,0.55,BOM → CCU,2026-04-19
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,0 days 04:05:00,4.083333333333333,BLR → HYD,2026-04-19
AI024,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,0 days 01:07:00,1.1166666666666667,MAA → BOM,2026-04-19
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,0 days 04:24:00,4.4,CCU → DEL,2026-04-19
SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,0 days 04:36:00,4.6,DEL → HYD,2026-04-19
SJ208,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,0 days 01:01:00,1.0166666666666666,DEL → HYD,2026-04-19
SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,0 days 04:46:00,4.766666666666667,MAA → HYD,2026-04-19
SJ084,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,0 days 00:59:00,0.9833333333333333,HYD → MAA,2026-04-19
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,0 days 04:01:00,4.016666666666667,HYD → BOM,2026-04-19
AI122,Air India,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,0 days 04:11:00,4.183333333333334,BOM → CCU,2026-04-19
AI139,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,0 days 01:01:00,1.0166666666666666,HYD → MAA,2026-04-19
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,0 days 04:46:00,4.766666666666667,MAA → DEL,2026-04-19
AI149,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,0 days 03:17:00,3.283333333333333,BOM → HYD,2026-04-19
SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,0 days 04:46:00,4.766666666666667,BLR → DEL,2026-04-19
AI053,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,0 days 04:15:00,4.25,CCU → DEL,2026-04-19
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,0 days 01:50:00,1.8333333333333333,BLR → BOM,2026-04-19
SJ004,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,0 days 03:09:00,3.15,MAA → DEL,2026-04-19
AI173,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,0 days 04:51:00,4.85,HYD → DEL,2026-04-19
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,0 days 02:00:00.298000,2.0000827777777777,HYD → MAA,2026-04-19
AI252,Air India,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,0 days 04:24:00,4.4,HYD → DEL,2026-04-19
SJ109,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,0 days 03:04:00,3.066666666666667,BOM → DEL,2026-04-19
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,0 days 02:54:00,2.9,BOM → DEL,2026-04-19
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,0 days 04:04:00,4.066666666666666,BOM → CCU,2026-04-19
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,0 days 01:23:00,1.3833333333333333,BLR → CCU,2026-04-19
AI110,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,0 days 04:53:00,4.883333333333334,BOM → CCU,2026-04-19
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,0 days 01:07:00,1.1166666666666667,CCU → HYD,2026-04-19
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,0 days 01:07:00,1.1166666666666667,HYD → DEL,2026-04-19
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,0 days 01:59:00,1.9833333333333334,DEL → MAA,2026-04-19
SJ130,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,0 days 04:00:00,4.0,BOM → DEL,2026-04-19
AI224,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,0 days 04:45:00,4.75,DEL → HYD,2026-04-19
SJ182,SpiceJet,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,0 days 00:48:00,0.8,CCU → BOM,2026-04-19
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,0 days 04:24:00,4.4,BOM → HYD,2026-04-19
AI161,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,0 days 03:00:00,3.0,CCU → BOM,2026-04-19
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,0 days 04:20:00,4.333333333333333,DEL → BOM,2026-04-19
SJ204,SpiceJet,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,0 days 01:41:00,1.6833333333333333,CCU → DEL,2026-04-19
AI206,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,0 days 03:31:00,3.5166666666666666,CCU → MAA,2026-04-19
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,0 days 01:51:00,1.85,CCU → HYD,2026-04-19
6F253,IndiGo,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,0 days 01:58:00,1.9666666666666666,MAA → BLR,2026-04-19
SJ203,SpiceJet,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,0 days 02:05:00,2.0833333333333335,DEL → HYD,2026-04-19
SJ161,SpiceJet,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,0 days 00:42:00,0.7,MAA → BLR,2026-04-19
AI098,Air India,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,0 days 02:10:00,2.1666666666666665,HYD → MAA,2026-04-19
AI168,Air India,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,0 days 04:30:00,4.5,DEL → CCU,2026-04-19
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,0 days 03:04:00,3.066666666666667,DEL → BLR,2026-04-19
AI085,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,0 days 04:48:00,4.8,DEL → HYD,2026-04-19
AI076,Air India,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,0 days 00:35:00,0.5833333333333334,BLR → BOM,2026-04-19
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,0 days 04:07:00,4.116666666666666,MAA → BLR,2026-04-19
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,0 days 03:57:00,3.95,HYD → MAA,2026-04-19
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,0 days 04:47:00,4.783333333333333,HYD → DEL,2026-04-19
SJ013,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,0 days 04:29:00,4.483333333333333,DEL → MAA,2026-04-19
AI039,Air India,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,0 days 03:32:00,3.533333333333333,MAA → BLR,2026-04-19
AI248,Air India,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,0 days 01:18:00,1.3,CCU → DEL,2026-04-19
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,0 days 02:17:00,2.283333333333333,DEL → MAA,2026-04-19
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,0 days 00:56:00,0.9333333333333333,BOM → BLR,2026-04-19
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,0 days 04:28:00,4.466666666666667,CCU → BOM,2026-04-19
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,0 days 01:11:00,1.1833333333333333,HYD → BLR,2026-04-19
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,0 days 01:07:00,1.1166666666666667,MAA → HYD,2026-04-19
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,0 days 04:48:00,4.8,BOM → HYD,2026-04-19
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,0 days 01:45:00,1.75,BOM → HYD,2026-04-19
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,0 days 02:49:00,2.816666666666667,BLR → DEL,2026-04-19
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,0 days 01:38:00,1.6333333333333333,BLR → DEL,2026-04-19
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,0 days 01:31:00,1.5166666666666666,BOM → CCU,2026-04-19
AI100,Air India,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,0 days 03:40:00,3.6666666666666665,CCU → BOM,2026-04-19
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,0 days 01:35:00,1.5833333333333333,CCU → DEL,2026-04-19
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,0 days 04:03:00,4.05,MAA → HYD,2026-04-19
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,0 days 01:42:00,1.7,CCU → HYD,2026-04-19
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,0 days 04:50:00,4.833333333333333,DEL → HYD,2026-04-19
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,0 days 04:26:00,4.433333333333334,CCU → DEL,2026-04-19
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,0 days 04:48:00,4.8,DEL → MAA,2026-04-19
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,0 days 04:28:00,4.466666666666667,BOM → MAA,2026-04-19
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,0 days 02:02:00,2.033333333333333,BOM → BLR,2026-04-19
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,0 days 03:23:00,3.3833333333333333,MAA → BLR,2026-04-19
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,0 days 03:18:00,3.3,MAA → BOM,2026-04-19
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,0 days 01:45:00,1.75,MAA → BOM,2026-04-19
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,0 days 03:29:00,3.4833333333333334,BLR → HYD,2026-04-19
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,0 days 04:45:00,4.75,MAA → DEL,2026-04-19
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,0 days 03:26:00,3.433333333333333,MAA → HYD,2026-04-19
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,0 days 03:28:00,3.466666666666667,BLR → HYD,2026-04-19
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,0 days 03:29:00,3.4833333333333334,MAA → BOM,2026-04-19
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,0 days 01:55:00,1.9166666666666667,MAA → CCU,2026-04-19
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,0 days 04:50:00,4.833333333333333,BOM → CCU,2026-04-19
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,0 days 03:32:00,3.533333333333333,BOM → CCU,2026-04-19
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,0 days 03:25:00,3.4166666666666665,HYD → CCU,2026-04-19
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,0 days 00:46:00,0.7666666666666667,MAA → HYD,2026-04-19
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,0 days 03:58:00,3.966666666666667,HYD → MAA,2026-04-19
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,0 days 00:43:00,0.7166666666666667,DEL → BOM,2026-04-19
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,0 days 03:27:00,3.45,CCU → HYD,2026-04-19
SJ027,SpiceJet,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,0 days 04:23:00,4.383333333333334,BOM → MAA,2026-04-19
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,0 days 01:19:00,1.3166666666666667,BLR → MAA,2026-04-19
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,0 days 02:16:00,2.2666666666666666,MAA → BLR,2026-04-19
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,0 days 04:04:00,4.066666666666666,MAA → BLR,2026-04-19
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,0 days 04:33:00,4.55,HYD → DEL,2026-04-19
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,0 days 03:18:00,3.3,BOM → CCU,2026-04-19
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,0 days 02:06:00,2.1,MAA → CCU,2026-04-19
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,0 days 01:00:00.298000,1.0000827777777777,MAA → BOM,2026-04-19
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,0 days 02:03:00,2.05,HYD → CCU,2026-04-19
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,0 days 02:39:00,2.65,HYD → MAA,2026-04-19
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,0 days 03:43:00,3.716666666666667,HYD → CCU,2026-04-19
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,0 days 03:58:00,3.966666666666667,MAA → BLR,2026-04-19
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,0 days 04:34:00,4.566666666666666,MAA → HYD,2026-04-19
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,0 days 01:35:00,1.5833333333333333,HYD → BOM,2026-04-19
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,0 days 04:51:00,4.85,MAA → BLR,2026-04-19
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,0 days 02:30:00,2.5,HYD → BOM,2026-04-19
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,0 days 00:39:00,0.65,HYD → CCU,2026-04-19
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,0 days 02:00:00.298000,2.0000827777777777,BLR → BOM,2026-04-19
AI037,Air India,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,0 days 03:59:00,3.9833333333333334,BOM → BLR,2026-04-19
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,0 days 02:45:00,2.75,HYD → MAA,2026-04-19
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,0 days 01:14:00,1.2333333333333334,MAA → BLR,2026-04-19
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,0 days 04:23:00,4.383333333333334,BOM → MAA,2026-04-19
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,0 days 03:23:00,3.3833333333333333,CCU → MAA,2026-04-19
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,0 days 02:11:00,2.183333333333333,MAA → HYD,2026-04-19
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,0 days 04:05:00,4.083333333333333,MAA → DEL,2026-04-19
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,0 days 01:38:00,1.6333333333333333,BOM → CCU,2026-04-19
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,0 days 00:58:00,0.9666666666666667,HYD → BOM,2026-04-19
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,0 days 00:41:00,0.6833333333333333,BOM → CCU,2026-04-19
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,0 days 02:31:00,2.5166666666666666,BLR → MAA,2026-04-19
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,0 days 04:37:00,4.616666666666666,BLR → DEL,2026-04-19
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,0 days 01:45:00,1.75,BLR → BOM,2026-04-19
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,0 days 02:29:00,2.4833333333333334,BOM → HYD,2026-04-19
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,0 days 04:53:00,4.883333333333334,BOM → BLR,2026-04-19
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,0 days 03:34:00,3.566666666666667,BLR → BOM,2026-04-19
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,0 days 03:50:00,3.8333333333333335,DEL → BLR,2026-04-19
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,0 days 04:08:00,4.133333333333334,BOM → CCU,2026-04-19
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,0 days 00:56:00,0.9333333333333333,BOM → HYD,2026-04-19
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,0 days 02:39:00,2.65,CCU → DEL,2026-04-19
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,0 days 00:46:00,0.7666666666666667,HYD → MAA,2026-04-19
AI219,Air India,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,0 days 01:59:00,1.9833333333333334,BLR → DEL,2026-04-19
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,0 days 01:48:00,1.8,CCU → BLR,2026-04-19
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,0 days 02:49:00,2.816666666666667,BOM → CCU,2026-04-19
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,0 days 02:02:00,2.033333333333333,BLR → DEL,2026-04-19
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,0 days 01:35:00,1.5833333333333333,HYD → MAA,2026-04-19
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,0 days 02:36:00,2.6,BOM → CCU,2026-04-19
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,0 days 01:40:00,1.6666666666666667,DEL → CCU,2026-04-19
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,0 days 04:27:00,4.45,MAA → CCU,2026-04-19
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,0 days 02:09:00,2.15,HYD → BLR,2026-04-19
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,0 days 03:27:00,3.45,MAA → BOM,2026-04-19
SJ051,SpiceJet,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,0 days 03:38:00,3.6333333333333333,BOM → BLR,2026-04-19
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,0 days 05:00:00,5.0,MAA → BLR,2026-04-19
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,0 days 00:32:00,0.5333333333333333,HYD → BLR,2026-04-19
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,0 days 02:59:00,2.9833333333333334,BOM → MAA,2026-04-19
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,0 days 04:12:00,4.2,CCU → BOM,2026-04-19
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,0 days 00:42:00,0.7,HYD → BOM,2026-04-19
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,0 days 01:29:00,1.4833333333333334,BLR → BOM,2026-04-19
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,0 days 03:46:00,3.7666666666666666,BOM → DEL,2026-04-19
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,0 days 00:41:00,0.6833333333333333,MAA → BOM,2026-04-19
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,0 days 02:00:00.299000,2.0000830555555558,MAA → BLR,2026-04-19
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,0 days 01:42:00,1.7,DEL → HYD,2026-04-19
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,0 days 00:59:00,0.9833333333333333,MAA → BLR,2026-04-19
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,0 days 02:24:00,2.4,CCU → DEL,2026-04-19
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,0 days 02:56:00,2.933333333333333,CCU → HYD,2026-04-19
6F263,IndiGo,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,0 days 01:23:00,1.3833333333333333,DEL → HYD,2026-04-19
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,0 days 03:57:00,3.95,MAA → BOM,2026-04-19
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,0 days 02:14:00,2.2333333333333334,CCU → DEL,2026-04-19
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,0 days 01:00:00.298000,1.0000827777777777,HYD → BLR,2026-04-19
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,0 days 04:37:00,4.616666666666666,DEL → HYD,2026-04-19
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,0 days 04:08:00,4.133333333333334,BOM → MAA,2026-04-19
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,0 days 04:42:00,4.7,BLR → CCU,2026-04-19
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,0 days 03:25:00,3.4166666666666665,HYD → BLR,2026-04-19
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,0 days 03:32:00,3.533333333333333,BOM → DEL,2026-04-19
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,0 days 01:36:00,1.6,BLR → HYD,2026-04-19
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,0 days 00:50:00,0.8333333333333334,DEL → CCU,2026-04-19
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,0 days 03:58:00,3.966666666666667,HYD → BLR,2026-04-19
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,0 days 02:19:00,2.316666666666667,HYD → BLR,2026-04-19
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,0 days 02:51:00,2.85,HYD → MAA,2026-04-19
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,0 days 00:59:00,0.9833333333333333,BOM → HYD,2026-04-19
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,0 days 00:35:00,0.5833333333333334,CCU → BOM,2026-04-19
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,0 days 01:15:00,1.25,CCU → DEL,2026-04-19
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,0 days 02:20:00,2.3333333333333335,CCU → DEL,2026-04-19
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,0 days 04:56:00,4.933333333333334,MAA → CCU,2026-04-19
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,0 days 04:47:00,4.783333333333333,CCU → BOM,2026-04-19
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,0 days 02:14:00,2.2333333333333334,BOM → MAA,2026-04-19
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,0 days 04:18:00,4.3,CCU → MAA,2026-04-19
